Wall time,Step,Value
1696155804.7833087,10,1.7177364826202393
1696155875.3767152,30,0.9355060458183289
1696155910.9613335,40,0.8150327801704407
1696155946.286546,50,0.736788272857666
1696156052.687483,80,0.467397004365921
1696156123.053259,100,0.48222988843917847
1696156158.3081825,110,0.4866862893104553
1696156192.978494,120,0.49186307191848755
1696156297.2519643,150,0.4993736147880554
1696156331.5651093,160,0.5024640560150146
1696156366.1482294,170,0.4992764890193939
1696156400.4787707,180,0.49122124910354614
1696156434.7501626,190,0.4893684983253479
1696156468.287103,200,0.49112454056739807
1696156502.243041,210,0.4844508767127991
1696156570.415223,230,0.4956313967704773
1696156603.8149817,240,0.5004881024360657
1696156671.34689,260,0.5062370300292969
1696156704.5003252,270,0.504960298538208
1696156737.6789672,280,0.4967705309391022
1696156770.8432398,290,0.5014104247093201
1696156804.1880083,300,0.5020557641983032
1696156837.7314217,310,0.4958943724632263
1696156871.4639134,320,0.48783305287361145
1696156904.6700544,330,0.48758625984191895
1696156937.5662062,340,0.48010876774787903
1696156970.6273744,350,0.4781619608402252
1696157037.2222743,370,0.47801947593688965
1696157069.8551726,380,0.47921642661094666
1696157103.4783568,390,0.48326197266578674
1696157136.4386592,400,0.4833652377128601
1696157169.8405104,410,0.4859904646873474
1696157236.4136713,430,0.48488059639930725
1696157269.5726974,440,0.4765956401824951
1696157368.9333332,470,0.46506738662719727
1696157401.7179124,480,0.48436805605888367
1696157435.0097759,490,0.48651570081710815
1696157467.8320634,500,0.4924977719783783
1696157501.083313,510,0.5012960433959961
1696157533.7272675,520,0.5007485747337341
1696157566.635784,530,0.49520203471183777
1696157600.0519764,540,0.49460095167160034
1696157632.926239,550,0.4877539277076721
1696157666.2677333,560,0.485946387052536
1696157732.2627404,580,0.48144009709358215
1696157765.1124418,590,0.48062703013420105
1696157831.1470444,610,0.468993604183197
1696157864.009399,620,0.4692061245441437
1696157897.1148684,630,0.4762842357158661
1696157930.496967,640,0.4877983629703522
1696157996.6952782,660,0.4891572594642639
1696158029.6640213,670,0.48783576488494873
1696158062.3474214,680,0.4882746934890747
1696158095.5018396,690,0.48328736424446106
1696158162.1265624,710,0.48687323927879333
1696158195.004357,720,0.48113399744033813
1696158228.607452,730,0.48078468441963196
1696158261.9039953,740,0.47660642862319946
1696158327.9458733,760,0.48038944602012634
1696158361.224706,770,0.4836067855358124
1696158394.8705673,780,0.48780447244644165
1696158428.1487887,790,0.4897267818450928
1696158461.6123536,800,0.4924793243408203
1696158494.387928,810,0.49708208441734314
1696158527.140324,820,0.49609264731407166
1696158560.2808964,830,0.4919548034667969
1696158593.1079817,840,0.49158456921577454
1696158626.8110569,850,0.48701998591423035
1696158660.0718045,860,0.48946475982666016
1696158693.6404157,870,0.49605992436408997
1696158727.0870943,880,0.4970143735408783
1696158760.3614376,890,0.5028271675109863
1696158793.6953616,900,0.5087850689888
1696158827.4301007,910,0.5090397596359253
1696158894.6332319,930,0.5141361355781555
1696158961.3630407,950,0.4989469051361084
1696158994.806903,960,0.4951578676700592
1696159028.589753,970,0.49242204427719116
1696159129.4896765,1000,0.5056536197662354
1696159163.2549217,1010,0.5011784434318542
1696159196.3923128,1020,0.5036623477935791
1696159264.2267327,1040,0.5137482285499573
1696159298.1406124,1050,0.5142806172370911
1696159365.8000522,1070,0.5210456252098083
1696159399.3734615,1080,0.5094866156578064
1696159432.9022834,1090,0.506676971912384
1696159466.636315,1100,0.49949944019317627
1696159500.4231184,1110,0.5053742527961731
1696159533.7991483,1120,0.4984579086303711
1696159567.4368837,1130,0.5103582739830017
1696159635.343593,1150,0.5110723972320557
1696159668.867114,1160,0.5008072853088379
1696159702.7203684,1170,0.4997367560863495
1696159736.61354,1180,0.48523423075675964
1696159770.3968978,1190,0.49467000365257263
1696159803.85418,1200,0.49501633644104004
1696159837.7178824,1210,0.4889906346797943
1696159871.5025618,1220,0.4935254454612732
1696159905.5072832,1230,0.4933169484138489
1696159939.451069,1240,0.4839182198047638
1696160007.351643,1260,0.48858124017715454
1696160041.5584533,1270,0.4864582121372223
1696160075.4802327,1280,0.4825591444969177
1696160109.5570178,1290,0.4887625277042389
1696160143.261264,1300,0.4836023151874542
1696160177.3922324,1310,0.4771517515182495
1696160211.101611,1320,0.47258487343788147
1696160244.74539,1330,0.4801792800426483
1696160312.8277624,1350,0.47810986638069153
1696160380.8132484,1370,0.48193326592445374
1696160414.991403,1380,0.4743020236492157
1696160449.1176834,1390,0.4769801199436188
1696160482.6119099,1400,0.4760819971561432
1696160516.5172164,1410,0.47824105620384216
1696160550.0591605,1420,0.4822409749031067
1696160617.7388086,1440,0.490772008895874
1696160651.6090455,1450,0.49026933312416077
1696160685.810466,1460,0.4879283308982849
1696160720.0140934,1470,0.48846229910850525
1696160753.7976909,1480,0.4890706539154053
1696160787.6831906,1490,0.48671209812164307
1696160855.4832518,1510,0.5005491971969604
1696160923.3762746,1530,0.491168737411499
1696160957.6162822,1540,0.5027644038200378
1696160991.4245803,1550,0.4888916611671448
1696161059.222405,1570,0.48112088441848755
1696161093.065032,1580,0.48714929819107056
1696161126.7827837,1590,0.4710625410079956
1696161160.8382027,1600,0.4910086393356323
1696161194.5969322,1610,0.49848130345344543
1696161228.6276743,1620,0.5078255534172058
1696161262.4385085,1630,0.5075664520263672
1696161296.6989944,1640,0.5220972299575806
1696161331.0202124,1650,0.5121131539344788
1696161365.1689858,1660,0.5089476108551025
1696161399.2045047,1670,0.5065277814865112
1696161467.0060103,1690,0.48634952306747437
1696161500.829563,1700,0.48442786931991577
1696161534.6533034,1710,0.48685672879219055
1696161568.5785933,1720,0.4818625748157501
1696161602.6888113,1730,0.487952321767807
1696161636.8406448,1740,0.4897098243236542
1696161670.704683,1750,0.48881062865257263
1696161704.448658,1760,0.4913322627544403
1696161738.8937378,1770,0.49573031067848206
1696161772.5349636,1780,0.4933096766471863
1696161806.0433946,1790,0.49387386441230774
1696161874.1426656,1810,0.4895848035812378
1696161908.397365,1820,0.4836864471435547
1696161942.4352438,1830,0.48286086320877075
1696161976.7874775,1840,0.48319172859191895
1696162010.7323163,1850,0.4825468361377716
1696162044.444491,1860,0.486467570066452
1696162078.333983,1870,0.4918007254600525
1696162180.4087462,1900,0.49619564414024353
1696162214.8446894,1910,0.4923829138278961
1696162248.8979568,1920,0.48814842104911804
1696162282.727682,1930,0.49560049176216125
1696162317.0082495,1940,0.4970156252384186
