Wall time,Step,Value
1695648488.1691499,10,0.06290915608406067
1695648522.8109443,20,0.10428488254547119
1695648558.038502,30,0.12544052302837372
1695648592.694542,40,0.1368594765663147
1695648627.171056,50,0.1453300416469574
1695648661.1595397,60,0.16765274107456207
1695648695.2662063,70,0.17241334915161133
1695648729.5425777,80,0.1734943836927414
1695648763.7167733,90,0.1722828596830368
1695648797.6166615,100,0.17224164307117462
1695648831.8181534,110,0.17585550248622894
1695648865.7101245,120,0.17761602997779846
1695648899.9572535,130,0.1816113144159317
1695648933.3466837,140,0.18228819966316223
1695648966.9723792,150,0.18350382149219513
1695649000.490114,160,0.18139511346817017
1695649033.6442878,170,0.18281875550746918
1695649067.244859,180,0.18215009570121765
1695649101.2225244,190,0.186128169298172
1695649135.1930132,200,0.1861232966184616
1695649168.8688629,210,0.18727925419807434
1695649202.6175582,220,0.18830174207687378
1695649236.160936,230,0.18781572580337524
1695649269.5116062,240,0.1880679428577423
1695649303.1190636,250,0.19105656445026398
1695649336.5348427,260,0.19392478466033936
1695649370.3747096,270,0.19635798037052155
1695649403.8684347,280,0.1963600367307663
1695649437.2121513,290,0.19868730008602142
1695649470.710352,300,0.20107892155647278
1695649504.4816902,310,0.20230427384376526
1695649538.1996667,320,0.2047247439622879
1695649571.7959385,330,0.20759694278240204
1695649605.5089746,340,0.20864704251289368
1695649639.1263402,350,0.2053740918636322
1695649673.21463,360,0.2045920491218567
1695649707.0525477,370,0.20192278921604156
1695649740.9391456,380,0.20010040700435638
1695649774.8442488,390,0.20031540095806122
1695649809.0109046,400,0.2045433670282364
1695649843.0112512,410,0.20373393595218658
1695649877.0266907,420,0.20249345898628235
1695649911.5516431,430,0.20677213370800018
1695649945.2628284,440,0.20647647976875305
1695649979.3040075,450,0.2089683711528778
1695650013.0517843,460,0.20898868143558502
1695650046.9863963,470,0.21084529161453247
1695650081.0693302,480,0.21101383864879608
1695650115.3881218,490,0.21031992137432098
1695650149.1807556,500,0.2052949219942093
1695650183.2192795,510,0.20845676958560944
1695650217.192176,520,0.20875127613544464
1695650251.79542,530,0.20358215272426605
1695650286.1684117,540,0.20429977774620056
1695650320.6201098,550,0.20052146911621094
1695650355.3039722,560,0.20038965344429016
1695650390.2537036,570,0.20020683109760284
1695650425.452366,580,0.20159900188446045
1695650460.0602863,590,0.20194974541664124
1695650494.5408273,600,0.20296071469783783
1695650529.1331363,610,0.20156627893447876
1695650563.596329,620,0.20316752791404724
1695650598.0692146,630,0.2075745165348053
1695650632.5800679,640,0.2090327888727188
1695650666.990344,650,0.20989881455898285
1695650701.3912737,660,0.20844553411006927
1695650735.6164415,670,0.2043018639087677
1695650769.3013797,680,0.19975543022155762
1695650803.4003968,690,0.18853257596492767
1695650838.1466997,700,0.1809370219707489
1695650872.9546568,710,0.17233984172344208
1695650908.3602958,720,0.16687160730361938
1695650943.5595043,730,0.16039280593395233
1695650978.983817,740,0.16003413498401642
1695651014.303928,750,0.1655481457710266
1695651049.5032272,760,0.16731446981430054
1695651084.595412,770,0.16751667857170105
1695651119.0741954,780,0.1711203008890152
1695651154.3092287,790,0.16997669637203217
1695651189.3190997,800,0.16781702637672424
1695651224.2826183,810,0.17017903923988342
1695651259.3810077,820,0.17166733741760254
1695651294.5668902,830,0.17407630383968353
1695651329.4181736,840,0.1791650354862213
1695651364.4734967,850,0.177666574716568
1695651399.618288,860,0.17901653051376343
1695651434.5656657,870,0.18170933425426483
1695651469.6947076,880,0.17856313288211823
1695651504.362115,890,0.18025465309619904
1695651539.0566213,900,0.18351098895072937
1695651573.7516587,910,0.18366707861423492
1695651608.3171582,920,0.18426764011383057
1695651642.8298652,930,0.1843300759792328
1695651677.587018,940,0.1843239814043045
1695651712.6115925,950,0.1853826493024826
1695651746.9785547,960,0.18544548749923706
1695651781.4304056,970,0.18698520958423615
1695651816.5786827,980,0.1907142549753189
1695651851.3926601,990,0.1952955424785614
1695651886.6142838,1000,0.19598376750946045
1695651921.7743268,1010,0.19895294308662415
1695651956.5732446,1020,0.19809380173683167
1695651991.5605407,1030,0.19937670230865479
1695652026.15713,1040,0.19691342115402222
1695652060.631463,1050,0.19831593334674835
1695652095.7893758,1060,0.1992807537317276
1695652130.8311555,1070,0.19906944036483765
1695652165.9533083,1080,0.19998390972614288
1695652200.831708,1090,0.20220471918582916
1695652235.8867137,1100,0.1997327357530594
1695652270.5370498,1110,0.1991543024778366
1695652305.3633552,1120,0.19906510412693024
1695652340.2587757,1130,0.19515252113342285
1695652375.313376,1140,0.19416525959968567
1695652410.023365,1150,0.19614249467849731
1695652445.1408243,1160,0.1922854781150818
1695652480.183358,1170,0.19599275290966034
1695652515.4622965,1180,0.19752337038516998
1695652550.6554234,1190,0.19575844705104828
1695652586.1610875,1200,0.19195027649402618
1695652620.563188,1210,0.1943388283252716
1695652655.453883,1220,0.19363096356391907
1695652690.5625153,1230,0.19361001253128052
1695652725.591464,1240,0.1894713193178177
1695652760.844336,1250,0.19208881258964539
1695652795.796635,1260,0.18989819288253784
1695652830.8777928,1270,0.1855371743440628
1695652865.6862671,1280,0.18405269086360931
1695652900.2514262,1290,0.18253687024116516
1695652935.3046575,1300,0.18193720281124115
1695652969.7017815,1310,0.18224811553955078
1695653004.9460275,1320,0.18275777995586395
1695653040.318854,1330,0.18367576599121094
1695653075.7469802,1340,0.18358106911182404
1695653110.9337637,1350,0.18443524837493896
1695653146.0134926,1360,0.18427421152591705
1695653181.913449,1370,0.18317164480686188
1695653217.2355788,1380,0.18605679273605347
1695653252.3624482,1390,0.18876394629478455
1695653288.0195677,1400,0.1894436627626419
1695653323.3386934,1410,0.1849670112133026
1695653358.9385164,1420,0.18804971873760223
1695653394.647131,1430,0.1850883513689041
1695653429.893606,1440,0.1890726238489151
1695653465.3420415,1450,0.1886134147644043
1695653500.3582613,1460,0.1900317370891571
1695653535.1532896,1470,0.18846002221107483
1695653570.3356986,1480,0.18802715837955475
1695653605.885647,1490,0.1843239963054657
1695653641.399271,1500,0.1820971667766571
1695653676.8114567,1510,0.1825874298810959
1695653712.4323058,1520,0.1825929880142212
1695653747.6776366,1530,0.17892098426818848
1695653782.5787296,1540,0.18265262246131897
1695653817.997182,1550,0.1839597225189209
1695653997.493099,1562,0.18428348004817963
1695654032.4926772,1572,0.18282918632030487
1695654067.9084384,1582,0.1844092756509781
1695654103.2336526,1592,0.17998617887496948
1695654138.5678368,1602,0.18269234895706177
1695654173.2212265,1612,0.1874232143163681
1695654208.5364742,1622,0.18491686880588531
1695654243.6774967,1632,0.1866077482700348
1695654278.8062656,1642,0.1870570331811905
1695654314.0835078,1652,0.1888856589794159
1695654349.5612257,1662,0.18541279435157776
1695654384.895831,1672,0.18958885967731476
1695654420.4903977,1682,0.18914952874183655
1695654455.6495163,1692,0.18925553560256958
1695654490.8163614,1702,0.18657846748828888
1695654525.9820778,1712,0.18656231462955475
1695654560.9809308,1722,0.18724706768989563
1695654596.2652674,1732,0.1871398389339447
1695654631.5314064,1742,0.18565155565738678
1695654667.1623282,1752,0.18597973883152008
1695654702.6366181,1762,0.18568138778209686
1695654738.297523,1772,0.18549731373786926
1695654773.2280881,1782,0.18483173847198486
1695654808.5928862,1792,0.1864098608493805
1695654843.7625425,1802,0.18671420216560364
1695654878.8367288,1812,0.18700392544269562
1695654913.7585979,1822,0.18620944023132324
1695654948.57638,1832,0.1828421652317047
1695654983.8980546,1842,0.18378916382789612
1695655018.8865004,1852,0.18434743583202362
1695655054.2864685,1862,0.1810818314552307
1695655089.4508324,1872,0.1808275729417801
1695655124.659967,1882,0.1822575330734253
1695655160.031162,1892,0.17671167850494385
1695655195.0920553,1902,0.17359644174575806
1695655230.3678536,1912,0.17227919399738312
1695655265.7349997,1922,0.17319849133491516
1695655301.3851118,1932,0.1738082468509674
1695655336.5775068,1942,0.17718075215816498
1695655371.2676523,1952,0.17790044844150543
1695655406.5540094,1962,0.18562719225883484
1695655441.5409095,1972,0.18388168513774872
1695655476.9443233,1982,0.1829759180545807
1695655512.2683063,1992,0.18369577825069427
1695655547.6995904,2002,0.18252773582935333
1695655583.3489852,2012,0.17946039140224457
1695655618.406114,2022,0.1808314472436905
1695655653.6164572,2032,0.18293441832065582
1695655688.9912753,2042,0.18183311820030212
1695655724.0861654,2052,0.18085719645023346
1695655759.395271,2062,0.17823411524295807
1695655794.64091,2072,0.17649714648723602
1695655829.9376938,2082,0.17191161215305328
1695655865.0075953,2092,0.17623677849769592
1695655900.3135026,2102,0.182108536362648
1695655935.5476947,2112,0.18729864060878754
1695655970.7896812,2122,0.18533955514431
1695656005.9689562,2132,0.18775303661823273
1695656041.2015808,2142,0.18321725726127625
1695656076.7097516,2152,0.17728452384471893
1695656112.072889,2162,0.17395728826522827
1695656147.8679037,2172,0.17435577511787415
1695656183.5500958,2182,0.17630428075790405
1695656218.6554568,2192,0.17669688165187836
1695656254.3522966,2202,0.1768166869878769
1695656289.8658009,2212,0.172450989484787
1695656325.07608,2222,0.17244186997413635
1695656360.4832876,2232,0.17071080207824707
1695656395.6510527,2242,0.1697048395872116
1695656431.1701872,2252,0.17072267830371857
1695656466.4709017,2262,0.17389507591724396
1695656501.6361668,2272,0.17374281585216522
1695656536.6610913,2282,0.1738133579492569
1695656572.3296044,2292,0.17262904345989227
1695656607.807596,2302,0.17325517535209656
1695656642.922715,2312,0.1721714437007904
1695656678.3239403,2322,0.17119280993938446
1695656713.4962616,2332,0.17047563195228577
1695656748.836945,2342,0.17193816602230072
1695656783.3871589,2352,0.17088904976844788
1695656818.6077201,2362,0.17390397191047668
1695656854.3737004,2372,0.17680414021015167
1695656889.3241682,2382,0.17664523422718048
1695656924.0359108,2392,0.17705309391021729
1695656959.0569277,2402,0.17761027812957764
1695656993.826617,2412,0.18001306056976318
1695657028.8720338,2422,0.18179261684417725
1695657063.9715998,2432,0.18382473289966583
1695657099.8265774,2442,0.18397276103496552
1695657134.9070358,2452,0.1847420334815979
1695657170.044539,2462,0.179920956492424
1695657205.366771,2472,0.17571699619293213
1695657240.267017,2482,0.17369960248470306
1695657275.8408115,2492,0.17414164543151855
1695657310.9770472,2502,0.1735878437757492
1695657346.4753187,2512,0.17326951026916504
1695657381.7023413,2522,0.17262953519821167
1695657416.82772,2532,0.1719101369380951
1695657451.5196068,2542,0.16867658495903015
1695657486.7858176,2552,0.16961969435214996
1695657522.2665277,2562,0.17004144191741943
1695657557.6882517,2572,0.17341968417167664
1695657592.3075044,2582,0.17638996243476868
1695657627.949774,2592,0.1810307651758194
1695657663.1237175,2602,0.1781124770641327
1695657698.38126,2612,0.1810474544763565
1695657733.665447,2622,0.17681194841861725
1695657768.6273372,2632,0.17305636405944824
1695657803.4899905,2642,0.17195752263069153
1695657838.3911653,2652,0.17443908751010895
1695657874.041812,2662,0.16887465119361877
1695657909.449804,2672,0.17217224836349487
1695657944.9736528,2682,0.17350029945373535
1695657979.9667633,2692,0.17048579454421997
1695658015.4644475,2702,0.1721564084291458
1695658050.6708417,2712,0.1767597645521164
1695658085.5783114,2722,0.17783910036087036
1695658120.6416812,2732,0.1777925044298172
1695658156.0301292,2742,0.18053196370601654
1695658191.2648952,2752,0.1793140172958374
1695658226.1892073,2762,0.1755826771259308
1695658261.5845249,2772,0.1755029708147049
1695658296.81581,2782,0.17534975707530975
1695658332.659391,2792,0.17478841543197632
1695658368.1492918,2802,0.17242532968521118
1695658403.6067681,2812,0.1753716915845871
1695658438.4914184,2822,0.1714039146900177
1695658473.598219,2832,0.17240847647190094
1695658508.2285593,2842,0.1684238463640213
1695658543.3413255,2852,0.1725083887577057
1695658578.4241147,2862,0.17349873483181
1695658613.3005884,2872,0.17304709553718567
1695658648.8857,2882,0.1737295687198639
1695658684.133264,2892,0.17847079038619995
1695658719.2374241,2902,0.17623694241046906
1695658754.6805692,2912,0.17350459098815918
1695658790.069743,2922,0.17439495027065277
1695658825.4702878,2932,0.17566852271556854
1695658860.7386746,2942,0.17524972558021545
1695658896.3973837,2952,0.17499570548534393
1695658931.4850729,2962,0.17585137486457825
1695658966.9357948,2972,0.17530693113803864
1695659002.3315651,2982,0.17152482271194458
1695659037.5648973,2992,0.1666371077299118
1695659072.7592566,3002,0.16543413698673248
1695659107.9026282,3012,0.1656070351600647
1695659143.1734443,3022,0.1698152869939804
1695659178.1760871,3032,0.1701287031173706
1695659213.6756983,3042,0.17396830022335052
1695659249.1676388,3052,0.17656570672988892
1695659284.6599827,3062,0.17579038441181183
1695659319.3555584,3072,0.17312288284301758
1695659354.6374032,3082,0.17666490375995636
1695659389.8515668,3092,0.17925140261650085
1695659425.2410805,3102,0.17494797706604004
1695659602.3018768,3114,0.17497090995311737
1695659637.8487449,3124,0.1795036792755127
1695659673.546156,3134,0.17721398174762726
1695659708.9328163,3144,0.1765555441379547
1695659744.385344,3154,0.17759235203266144
1695659780.1197793,3164,0.17438854277133942
1695659815.1584394,3174,0.16888338327407837
1695659850.798887,3184,0.16773580014705658
1695659886.2082796,3194,0.16682285070419312
1695659921.283023,3204,0.16609138250350952
1695659956.394916,3214,0.166641965508461
1695659991.6333182,3224,0.16766053438186646
1695660027.435473,3234,0.16816265881061554
1695660062.6019146,3244,0.16566313803195953
1695660097.7668703,3254,0.16774770617485046
1695660132.6055117,3264,0.172417551279068
1695660168.008355,3274,0.17373165488243103
1695660203.3632421,3284,0.17545375227928162
1695660238.655952,3294,0.17602244019508362
1695660273.4036613,3304,0.17492718994617462
1695660308.4815552,3314,0.17275682091712952
1695660343.8163047,3324,0.1749410480260849
1695660379.2017512,3334,0.1769212782382965
1695660414.3954856,3344,0.1734018623828888
1695660449.9547386,3354,0.17385518550872803
1695660485.2647977,3364,0.17437152564525604
1695660520.529632,3374,0.1720878779888153
1695660555.9600072,3384,0.1714119017124176
1695660591.3879838,3394,0.17698946595191956
1695660626.6564982,3404,0.176214337348938
1695660661.70818,3414,0.17729291319847107
1695660697.1719368,3424,0.17226265370845795
1695660732.3435056,3434,0.1692105531692505
1695660767.4561942,3444,0.16762426495552063
1695660802.5101516,3454,0.166811004281044
1695660837.3049068,3464,0.16583777964115143
1695660872.3837912,3474,0.17229871451854706
1695660907.9586387,3484,0.17440010607242584
1695660942.8220053,3494,0.17470629513263702
1695660978.0436838,3504,0.17559656500816345
1695661013.0435863,3514,0.17505206167697906
1695661048.2841136,3524,0.17175914347171783
1695661083.4324632,3534,0.16948267817497253
1695661118.4624696,3544,0.16741789877414703
1695661153.7707527,3554,0.169794961810112
1695661189.341606,3564,0.16801957786083221
1695661224.5891376,3574,0.17102113366127014
1695661259.3343158,3584,0.1717950701713562
1695661294.4042654,3594,0.17259463667869568
1695661329.6149054,3604,0.1654484122991562
